_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/d0c5ba36-a7d5-5e6d-a9b1-0e7585780989,https://atwar.blogs.nytimes.com/2011/01/13/vantage-point-the-challenges-of-small-unit-patrolling-in-afghanistan/,883,World,2011-01-13T14:47:22+0000,,Vantage Point: The Challenges of Small-Unit Patrolling in Afghanistan,C.J. Chivers offers a view of the Afghan countryside from the back of Black Hawk helicopters crisscrossing the region on medevac runs.,
nyt://article/5fc258eb-d668-5aee-ba43-6b2fc7b457b0,https://dealbook.nytimes.com/2011/02/21/bhp-to-buy-chesapeake-assets-for-4-75-billion/,403,Business Day,2011-02-21T23:02:22+0000,,BHP to Pay Chesapeake $4.75 Billion for Shale Gas Assets,"The deal, which will give BHP Billiton access to the American shale gas market, is the first by the Anglo-Australian giant following its failed effort to buy the Potash Corporation of Saskatchewan last year.",
nyt://article/fd45538f-200e-592b-af38-f9f9e17b9e78,https://dealbook.nytimes.com/2011/02/27/jpmorgan-fund-seeks-minority-stake-in-twitter/,660,Business Day,2011-02-28T00:38:45+0000,,JPMorgan Fund Seeks Minority Stake in Twitter,JPMorgan Chase’s new fund aimed at investing in social-media companies is seeking to buy a minority stake in Twitter that could value the micro-messaging site at close to $4.5 billion.,
nyt://article/32a0f41c-87f2-5367-87af-e93999edec59,https://boss.blogs.nytimes.com/2011/02/23/you-should-open-a-store/,1169,Business Day,2011-02-23T12:00:06+0000,,You Should Open a Store!,Your friends will be supportive. But don’t confuse being supportive with offering good advice.,
nyt://article/5e88cdca-9526-5356-9c7b-bc088011dd0c,https://economix.blogs.nytimes.com/2011/01/07/how-private-is-private-charity/,798,Business Day,2011-01-07T11:00:22+0000,,How Private Is ‘Private Charity’?,"Many contributions in the United States would be more accurately described as “private donations coupled with involuntary, tax-financed public subsidies,” an economist writes.",
nyt://article/eec084c7-c4e6-5fa8-9be0-3b20e14e6e82,https://mediadecoder.blogs.nytimes.com/2011/02/03/sheen-eyes-quick-return-to-sitcom-publicist-says/,353,Business Day,2011-02-03T19:26:40+0000,,"Sheen Eyes Quick Return to Sitcom, Publicist Says","The publicist for Charlie Sheen says the actor may complete rehabilitation much sooner than expected and be back on his hit CBS comedy, “Two and a Half Men,” by the end of February.",
nyt://article/bebecdd2-c3e2-575d-b4dd-0d5aa944b81a,https://economix.blogs.nytimes.com/2011/03/21/continuing-the-conversation-on-free-trade/,1275,Business Day,2011-03-21T10:00:01+0000,,Continuing the Conversation on Free Trade,"Free trade does not in itself cause problems, but how its benefits are distributed does, an economist writes.",
nyt://article/d32cab24-e26a-5857-8887-3fa9cff56690,https://economix.blogs.nytimes.com/2011/02/10/can-gay-marriage-save-state-budgets/,246,Business Day,2011-02-10T15:34:01+0000,,Can Gay Marriage Save State Budgets?,"Economic desperation has helped reshape how we think about the regulation of many social issues — including policies related to state-sanctioned gambling, marijuana, immigration and even prostitution.",
nyt://article/599e8d77-9784-584e-847b-11cc070f7f70,https://dealbook.nytimes.com/2011/01/26/davos-looks-to-emerging-markets/,40,Business Day,2011-01-26T18:23:59+0000,,Davos Looks to Emerging Markets,"A Reuters correspondent, Sonia Legg, says that global business leaders are pinning their hopes on roaring growth in emerging markets at the start of the World Economic Forum.",
nyt://article/f6c61d28-93ce-5235-9be7-5d907276bf11,https://bits.blogs.nytimes.com/2011/03/22/with-high-demand-ipad-2-goes-on-sale-in-25-countries/,262,Technology,2011-03-22T19:13:45+0000,,"With High Demand, iPad 2 Goes on Sale in 25 Countries","While the Apple iPad 2 is still difficult to acquire in the United States, Apple said the new device will go on sale in 25 countries around the globe on Friday.",
nyt://article/f40d5b6c-5c7d-5e7b-a6a4-7e453e6a66a5,https://bits.blogs.nytimes.com/2011/03/03/android-pulls-ahead-in-smartphone-race-report-says/,239,Technology,2011-03-03T23:44:42+0000,,"Android Pulls Ahead in Smartphone Race, Report Says","A new report released Thursday by Nielsen, a market research firm, said that the Google Android platform had become the most popular operating system among United States smartphone users.",
nyt://article/75304947-4297-5034-a6b1-02b24484b539,https://dealbook.nytimes.com/2011/01/20/cravaths-woolery-to-join-jpmorgan-as-senior-deal-maker/,526,Business Day,2011-01-20T22:29:41+0000,,Cravath’s Woolery to Join JPMorgan as Senior Deal Maker,James C. Woolery will become the co-head of JPMorgan’s North American mergers business.,
nyt://article/943d9d18-9ce4-5aa6-8c00-d71a55d31337,https://dealbook.nytimes.com/2011/01/18/j-crew-settlement-talks-stumble-on-go-shop/,897,Business Day,2011-01-18T14:24:23+0000,,J. Crew Settles Lawsuit Over $3 Billion Deal,The retailer announced that it will continue to solicit higher takeover offers until Feb. 15 as part of a settlement with a group of shareholders.,
nyt://article/0b247869-c0be-520a-a038-75d167009126,https://bits.blogs.nytimes.com/2011/02/16/video-hacking-microsoft-kinect-and-a-roomba/,153,Technology,2011-02-16T20:44:04+0000,,Video: Hacking Microsoft Kinect and a Roomba,A Japanese programmer hacked a Microsoft Kinect and a Roomba robot cleaner to create a wireless vacuum cleaner.,
nyt://article/768f7e50-c37d-51bd-ba7c-61f4bc26531a,https://economix.blogs.nytimes.com/2011/02/04/restructuring-medicare-and-the-rivlin-ryan-plan/,998,Business Day,2011-02-04T11:49:10+0000,,Restructuring Medicare and the Rivlin-Ryan Plan,"Changing Medicare to guarantee payments for health insurance up to a certain amount, rather than guaranteeing care, would be a radical shift, an economist writes.",
nyt://article/15b5df00-66c4-521f-aa38-dd5b43af56bc,https://bits.blogs.nytimes.com/2011/02/02/instagram-raises-money/,246,Technology,2011-02-02T22:31:44+0000,,Instagram Raises Money,"Instagram, the popular mobile photo-sharing Web service currently available on Apple’s mobile platform, announced $7 million in funding on Wednesday.",
nyt://article/53aafd1a-2c2e-5b27-8284-4dd7ec93aa7e,https://bucks.blogs.nytimes.com/2011/03/25/how-a-gift-card-can-cut-your-tuition-bill/,453,Your Money,2011-03-25T16:57:21+0000,,How a Gift Card Can Cut Your Tuition Bill,"Zac Bissonnette, the author of “Debt-Free U” and a senior in college himself, offers advice to parents weighing an inexpensive college versus a prestigious private college for their child.",
nyt://article/1a33cc40-b557-5c52-9b1b-5bb6bc8fadb2,https://dealbook.nytimes.com/2011/01/24/blackstone-sues-founder-of-infousa/,355,Business Day,2011-01-24T21:22:27+0000,,Blackstone Sues Founder of InfoUSA,"Vinod Gupta is accused of stiffing Blackstone after his former company, now called Infogroup, was acquired last year in a $460 million acquisition by the private equity firm CCMP.",
nyt://article/bf519a64-41f1-599b-b2f6-8ae6d5e1b6ca,https://mediadecoder.blogs.nytimes.com/2011/02/10/3d-channels-to-begin-broadcasting-full-time/,233,Business Day,2011-02-10T19:08:27+0000,,3-D Channels to Begin Broadcasting Full Time,"3net, a joint venture between Discovery, Sony and IMAX, will begin broadcasting on Sunday night, one day before ESPN turns ESPN 3D into a 24-hour channel.",
nyt://article/6504a180-f57d-59be-ad83-10f6135d6ef7,https://bits.blogs.nytimes.com/2011/02/22/microsofts-kinect-the-new-mouse/,567,Technology,2011-02-22T16:40:40+0000,,Microsoft’s Kinect: The New Mouse?,Microsoft’s research chief says the Kinect is “the first incarnation of the next big thing in computing.”,
nyt://article/30a8a815-d05b-5825-b3e0-1132f9259315,https://gadgetwise.blogs.nytimes.com/2011/02/10/just-got-an-iphone-here-are-the-best-apps/,378,Technology,2011-02-10T17:13:53+0000,,Just Buy a Verizon iPhone? Here Are the Best Apps,"Recommendations from David Pogue, Bob Tedeschi and other Times contributors on the best iPhone apps.",
nyt://article/83094659-4973-568e-b6fc-fb628915de70,https://dealbook.nytimes.com/2011/01/25/blackrocks-quarterly-earnings-rise-77-to-670-million/,575,Business Day,2011-01-25T12:41:21+0000,,BlackRock’s Quarterly Earnings Rise 77%,"BlackRock reported profit of $670 million, up 77 percent from the period a year earlier, a sign of the stock market’s strength.",
nyt://article/9751a42c-16ad-5613-ad72-60b71218eac9,https://atwar.blogs.nytimes.com/2011/03/15/on-opinion-documenting-veterans/,83,World,2011-03-16T01:06:46+0000,,On Opinion: Documenting Veterans,"In a three-part series on Opinionator’s Home Fires, a war artist documented the challenges of three wounded soldiers.",
nyt://article/822b0035-528b-531e-896a-04bf503980d2,https://dealbook.nytimes.com/2011/01/24/how-facebook-could-reach-125-billion/,293,Business Day,2011-01-24T15:43:34+0000,,How Facebook Could Reach $125 Billion,The financial research firm Trefis outlines four developments that could spur the social networking giant’s value to more than double.,
nyt://article/f0a48d33-9ef6-5243-9bb6-2b9f3e1db013,https://mediadecoder.blogs.nytimes.com/2011/01/06/npr-executive-who-fired-juan-williams-resigns/,742,Business Day,2011-01-06T20:01:10+0000,,NPR Executive Who Fired Juan Williams Resigns,"Ellen Weiss, the senior vice president of news at National Public Radio, resigned Thursday at the conclusion of an internal investigation into the firing of senior news analyst Juan Williams.",
nyt://article/c5c3ccf1-138a-54b4-a81b-7a4e60a83106,https://mediadecoder.blogs.nytimes.com/2011/03/16/tikkun-editor-a-target-of-vandals/,257,Business Day,2011-03-17T00:02:07+0000,,Tikkun Editor a Target of Vandals,"The editor of the leftist Jewish magazine Tikkun, Rabbi Michael Lerner, has been the target of vandalism because of his magazine’s support of a South African judge comments on Israel.",
nyt://article/0e6590c9-2cbe-5600-8c45-3a9ceb7f2755,https://boss.blogs.nytimes.com/2011/01/28/when-two-brands-are-better-than-one/,628,Business Day,2011-01-28T12:00:45+0000,,When Two Brands Are Better Than One,Do ties and wine go together?,
nyt://article/b166cce0-d12b-53cb-a4f6-4b24d47de5b9,https://mediadecoder.blogs.nytimes.com/2011/03/17/another-change-at-gma-as-spencer-joins/,222,Business Day,2011-03-17T18:53:03+0000,,‘Insider’ Host Joins ‘Good Morning America’,"Lara Spencer, the host of “The Insider,” will join ABC’s morning show as a lifestyle anchor.",
nyt://article/73bb858e-3263-5d91-b8eb-148a3b4d476c,https://dealbook.nytimes.com/2011/01/18/cargill-to-spin-off-its-mosaic-unit-in-complex-deal/,817,Business Day,2011-01-18T21:08:16+0000,,Cargill to Split Off Mosaic Unit in Complex Deal,"The spinoff will leave Mosaic as a wholly owned public company, one that could prove lucrative to potential buyers given its strength in the production of phosphate and potash.",
nyt://article/a3d1d96e-23e7-516e-9ec1-dbc4de698ade,https://dealbook.nytimes.com/2011/02/01/gormans-no-1-priority-fixing-fixed-income/,246,Business Day,2011-02-01T21:36:09+0000,,Gorman’s No. 1 Priority Is Fixing Fixed-Income,"Two weeks after Morgan Stanley reported a loss in its fixed-income group, its chief executive, James Gorman, told investors at the firm’s financial services conference that fixing the unit is his top goal.",
nyt://article/b30776f0-4297-5a53-b966-f121e7140d62,https://dealbook.nytimes.com/2011/03/08/corporate-boards-should-add-diversity-to-the-mix/,1084,Business Day,2011-03-08T22:41:14+0000,,Corporate Boards Should Add Diversity to the Mix,Appointing board members with diverse backgrounds could increase critical thinking and help corporate decision-making.,
nyt://article/b6d6675a-9a45-50ba-b09a-894ddfd756fb,https://boss.blogs.nytimes.com/2011/01/26/an-incubator-that-turns-laid-off-workers-into-entrepreneurs/,903,Business Day,2011-01-26T12:00:47+0000,,An Incubator That Turns Laid Off Workers Into Entrepreneurs,Succeed on Purpose takes a new crop of would-be entrepreneurs every year.,
nyt://article/49e02dfb-ae98-59b0-96bf-506343052c97,https://economix.blogs.nytimes.com/2011/02/25/podcast-economic-turbulence-and-a-call-for-fed-action/,459,Business Day,2011-02-26T04:25:16+0000,,"Podcast: Economic Turbulence, and a Call for Fed Action","A look at the latest Weekend Business podcast, along with a listen.",
nyt://article/ee5bc43d-d49f-509b-be7a-df565af262ac,https://dealbook.nytimes.com/2011/01/18/fairholme-sells-general-growth-stake-to-brookfield/,210,Business Day,2011-01-18T17:58:03+0000,,Fairholme Sells General Growth Stake to Brookfield,"Under the terms of the deal, Brookfield will pay Fairholme $804 million in cash and $907 million in Class A limited voting shares.",
nyt://article/e27e0f89-9d67-51ea-88b6-e79d7b6b1560,https://economix.blogs.nytimes.com/2011/01/03/the-jobs-they-are-a-changin/,457,Business Day,2011-01-03T17:50:25+0000,,The Jobs They Are A-Changin’,"A large fraction of the formerly jobless who have found new work have had to switch careers, a new study finds.",
nyt://article/3ef98bfd-7468-5d4e-b412-9dfdb9973cb1,https://dealbook.nytimes.com/2011/01/18/yum-puts-long-john-silvers-and-aw-on-the-block/,352,Business Day,2011-01-18T18:23:02+0000,,Yum Puts Long John Silver’s and A&W on the Block,"The fast food purveyor, which has been increasing its focus on China and other fast-growing foreign countries, is selling the pair of domestic-focused businesses.",
nyt://article/700111a0-6959-5b71-b2fa-9cefcec844d6,https://boss.blogs.nytimes.com/2011/02/11/does-higher-pay-make-people-more-loyal/,966,Business Day,2011-02-11T12:00:43+0000,,Does Higher Pay Make People More Loyal?,"I cut wages by 20 percent in 2008 and partially restored them in 2009. Through all of that, I had no defections. My conclusion: I was paying more than I needed to.",
nyt://article/cf6df95d-56a4-587a-9075-b0aebe42356a,https://dealbook.nytimes.com/2011/02/28/salon-com-sale-talks-collapse/,402,Business Day,2011-02-28T17:21:09+0000,,Salon.com Merger Talks Collapse,The discussions with Michael Wolff’s Newser were said to have faltered after the Huffinton Post-AOL deal raised questions about the acquisition price.,
nyt://article/67469989-9f94-5962-9a06-a9d8e79a0221,https://bits.blogs.nytimes.com/2011/01/27/google-shows-ads-with-images-in-gmail/,254,Technology,2011-01-28T00:43:33+0000,,Google Shows Ads With Images in Gmail,Google is showing display ads in Gmail based on the content of users’ e-mail messages.,
nyt://article/ef230179-ab8d-5d36-9d31-fc1b7a81cf08,https://dealbook.nytimes.com/2011/03/24/goldmans-love-affair-with-voice-mail/,503,Business Day,2011-03-24T16:01:17+0000,,Goldman’s Love Affair With Voice Mail,"Lloyd C. Blankfein, once a BlackBerry addict, tells the jurors in the trial of Raj Rajaratnam that voice mail is now his chosen method of communication.",
nyt://article/02de2271-7b8b-52e0-bf3d-818c7018a4a4,https://bits.blogs.nytimes.com/2011/03/18/how-to-procure-an-ipad-2/,366,Technology,2011-03-18T18:33:05+0000,,How to Procure an iPad 2,"A guide to getting your hands on Apple’s latest hot gadget, the iPad 2, which is in short supply.",
nyt://article/5942231b-727f-525e-8fe1-a7788aec637e,https://dealbook.nytimes.com/2011/01/25/how-penthouse-lost-playboy/,282,Business Day,2011-01-25T14:52:21+0000,,How Penthouse Lost Playboy,"Penthouse’s Playboy dreams were dashed, despite offering a higher price than the bathrobe-clad founder, Hugh Hefner, regulatory filings reveal.",
nyt://article/b1b9671f-43a5-5533-9523-8bc6c266cff6,https://economix.blogs.nytimes.com/2011/03/30/is-more-bond-buying-the-answer/,256,Business Day,2011-03-30T14:10:53+0000,,Is More Bond-Buying the Answer?,Probably — but that’s only part of the answer.,
nyt://article/ed621427-ce0c-59bc-9738-26e7887be434,https://bits.blogs.nytimes.com/2011/01/14/2010-online-the-numbers/,329,Technology,2011-01-14T12:30:48+0000,,"2010 Online, by the Numbers","In 2010, hundreds of millions of people signed up for social networks and shared videos, links and photos across the Web.",
nyt://article/a6a152aa-6677-5507-add8-dd26790d99c3,https://dealbook.nytimes.com/2011/01/06/malaysian-bank-bids-1-4-billion-for-singapore-broker/,448,Business Day,2011-01-06T10:08:51+0000,,Malaysian Bank Bids $617 Million for Stake in Singapore Broker,"Malayan Banking, the largest bank in Malaysia, said on Thursday that it had agreed to buy a 44.6 percent stake in the Singapore brokerage Kim Eng Holdings for $617 million in cash.",
nyt://article/2e4e3d76-ee0f-509f-876c-3d4771129768,https://mediadecoder.blogs.nytimes.com/2011/02/09/super-bowl-ads-assessed-from-a-to-z/,2134,Business Day,2011-02-09T20:11:52+0000,,"Super Bowl Ads Assessed, From A to Z","Super Bowl XLV had a record estimated average viewership of 111 million, meaning that several of the commercials are among the most-watched ads in the history of advertising. That makes the post-game assessments perhaps more interesting than usual.",
nyt://article/937d2dfc-76a2-5f8c-87e0-26d1b39a0876,https://gadgetwise.blogs.nytimes.com/2011/02/09/casing-verizon-iphone-cases/,255,Technology,2011-02-09T14:15:28+0000,,Casing Verizon iPhone Cases,"Before you grab that a new case for your Verizon iPhone, makes sure it fits—not all cases made for the original AT&T iPhone 4 will fit the Verizon model.",
nyt://article/75ea5379-7f5c-5191-a53a-5fa491c2055c,https://dealbook.nytimes.com/2011/02/07/aols-spending-spree/,208,Business Day,2011-02-07T17:29:30+0000,,AOL’s Spending Spree,"In the last 20 months, AOL’s chief executive, Tim Armstrong, has purchased more than a dozen companies, with The Huffington Post the most expensive deal to date.",
nyt://article/760e7645-515c-53c7-b7d8-701cdba48adb,https://atwar.blogs.nytimes.com/2011/01/17/embedistan-outside-the-wire-off-the-message/,1090,World,2011-01-17T19:10:09+0000,,"Embedistan: Outside the Wire, Off the Message","Done properly, an embed requires at least one week with a small unit, usually a platoon or company, and going out with them every day.",
nyt://article/4938d5ea-ade2-54b9-adb2-5cbdac3eae6c,https://dealbook.nytimes.com/2011/02/22/stanford-joins-madoff-at-north-carolina-prison/,352,Business Day,2011-02-22T17:42:23+0000,,Stanford Joins Madoff at North Carolina Prison,"A federal judge recommended that the jailed Texas financier be sent to the medical center at the Butner, N.C., prison for treatment of addiction.",
nyt://article/1e1c581f-3e56-58ac-aeef-c7edf5af568c,https://dealbook.nytimes.com/2011/02/18/dupont-extends-5-7-billion-offer-for-danisco/,582,Business Day,2011-02-18T14:33:22+0000,,DuPont Extends $5.7 Billion Offer for Danisco,"Still awaiting regulatory approval and facing opposition from a number of shareholders, the chemical giant buys some time for a deal.",
nyt://article/6110865a-5593-5cd3-80f0-80c7b20e8770,https://bits.blogs.nytimes.com/2011/03/25/j-hilburn-custom-online-tailor-adds-e-commerce/,263,Technology,2011-03-25T21:24:10+0000,,Custom Online Tailor Adds E-Commerce,"J. Hilburn, an online tailor, offers customized clothing directly from its Web site.",
nyt://article/8d835315-a54b-57b0-85d2-f1a86eee5b85,https://dealbook.nytimes.com/2011/03/10/howrey-law-firm-dissolves-after-slow-bleed-of-partners/,586,Business Day,2011-03-10T21:26:29+0000,Business,Howrey Law Firm Dissolves After Slow Bleed of Partners,"Howrey, a big law firm known for its intellectual property practice, is set to fold on Tuesday after its partners overwhelmingly voted to dissolve their practice.",
nyt://article/8498f222-367e-5fe7-bb88-fe32334ec4ce,https://dealbook.nytimes.com/2011/01/12/demand-media-gives-price-range-for-i-p-o/,231,Business Day,2011-01-12T13:54:30+0000,,Demand Media Gives Price Range for I.P.O.,The publisher of reams of articles based on popular search-engine results disclosed a price range of $14 to $16 per share for its planned initial public offering.,
nyt://article/926396d3-f76d-5949-8927-70906475cff3,https://mediadecoder.blogs.nytimes.com/2011/01/20/abc-gives-jimmy-kimmel-a-midnight-boost/,584,Business Day,2011-01-20T23:21:42+0000,,ABC Gives Jimmy Kimmel a Midnight Boost,"ABC moves “Jimmy Kimmel Live” to midnight, trimming five minutes from “Nightline” while renewing its commitment to the late-night news program.",
nyt://article/4ced0154-ed26-54fe-a3ec-b05557ce8eea,https://mediadecoder.blogs.nytimes.com/2011/03/21/noted-self-publisher-may-be-close-to-a-book-deal/,251,Business Day,2011-03-21T18:12:21+0000,,Noted Self-Publisher May Be Close to a Book Deal,"Amanda Hocking, the darling of the self-publishing world who has sold more than 900,000 copies of nine books in the last year, has been shopping a four-book series to major publishers.",
nyt://article/95339877-840a-529a-8e55-6efb56c551dd,https://bucks.blogs.nytimes.com/2011/01/18/tuesday-reading-new-york-short-term-rentals/,88,Your Money,2011-01-18T15:48:09+0000,,Tuesday Reading: New York Short-Term Rentals,"Finding short-term rentals in New York, an airline rating system from TripAdvisor and other consumer-focused items from Tuesday’s Times.",
nyt://article/2de227d1-ce65-54e8-b5b5-69955b8879ae,https://dealbook.nytimes.com/2011/03/04/financial-fraud-case-pits-arbitration-vs-class-actions/,1264,Business Day,2011-03-05T00:50:55+0000,,Financial Fraud Case Pits Arbitration vs. Class Actions,"In a case against Securities America, class-action lawyers argue that arbitration claims could threaten the company’s ability to pay for a proposed settlement.",
nyt://article/d5834bdf-d6b2-5d89-ae19-022b46552c92,https://bucks.blogs.nytimes.com/2011/01/05/resolved-limit-coupon-use/,513,Your Money,2011-01-05T17:38:41+0000,,Resolved: Limit Coupon Use,"Hal Ersner-Hershfield, a visiting assistant professor at the Kellogg School of Management, on his resolution to be smarter about spending money to save money in 2011.",
nyt://article/098ce1c4-8f52-5136-bac5-ec9913b19009,https://rendezvous.blogs.nytimes.com/2011/03/27/vettel-and-f1-pick-up-where-they-left-off-last-year/,956,World,2011-03-27T10:04:31+0000,,"Vettel, and F1, Pick Up Where They Left Off Last Year","Sebastian Vettel cruised to victory at the Australian Grand Prix, the first race of the new season, where a raft of new regulations did not change the show all that much.",
nyt://article/dd8d1051-52a9-53dd-8d86-d5acb662e3f3,https://economix.blogs.nytimes.com/2011/02/04/some-taxes-went-up/,349,Business Day,2011-02-04T20:33:03+0000,Business,Some Taxes Went Up,"Some tax rates went up this year. Despite the payroll tax reduction, those making under $20,000 a year will pay more.",
nyt://article/4002a3e3-d0fc-5082-8b37-307685876b11,https://dealbook.nytimes.com/2011/02/08/when-poverty-tax-breaks-go-to-posh-hotels/,306,Business Day,2011-02-08T09:08:03+0000,,Upscale Projects Tapping Tax Credits Aimed at Fighting Poverty,"Banks and insurance companies are taking advantage of a federal aid program aimed at disadvantaged communities, claiming tax credits worth millions of dollars on projects like luxury hotels,  Bloomberg Market magazine reports.",
nyt://article/67918bbd-cb62-55ce-a4ba-15431cfe84ec,https://economix.blogs.nytimes.com/2011/03/04/the-struggles-of-men/,212,Business Day,2011-03-04T13:30:56+0000,,The Struggles of Men,The Hamilton Project  has produced a fairly stunning chart that suggests median real wages for men have dropped significantly more than is commonly understood:,
nyt://article/33b60a6a-5aa3-5527-9076-38ff06007994,https://economix.blogs.nytimes.com/2011/02/24/princeton-and-harvard-reinstate-early-admissions/,309,Business Day,2011-02-24T22:16:52+0000,,Princeton and Harvard Reinstate Early Admissions,"After abolishing a program that they deemed unfair to poor students, the two universities found that few schools followed suit.",
nyt://article/6e210eaa-c3b9-5df6-8dc8-76b709409246,https://gadgetwise.blogs.nytimes.com/2011/02/02/google-updates-its-latitude-service/,179,Technology,2011-02-03T02:37:38+0000,,Google Updates Its Latitude Service,"Taking advantage of background location data provided by Google Maps, Google’s Latitude service adds new features for Android users.",
nyt://article/19df0691-e803-5882-89ba-4093178619e4,https://bucks.blogs.nytimes.com/2011/03/04/money-lessons-from-athletes/,114,Your Money,2011-03-04T22:48:54+0000,,Money Lessons From Athletes,"Paul Sullivan, in his Wealth Matters column, looks at how professional football players manage their finances.",
nyt://article/4c7fb6d9-e658-5bd0-9987-b1db0b45314e,https://dealbook.nytimes.com/2011/03/29/inside-morgan-stanley-smith-barney/,31,Business Day,2011-03-29T20:32:03+0000,,Inside Morgan Stanley Smith Barney,"The new head of Morgan Stanley’s brokerage unit, Greg Fleming, talks to CNBC about how his group fits into the broader company — and what the market environment means for business.",
nyt://article/67d6834c-a7df-5219-bcc3-39758b124c47,https://economix.blogs.nytimes.com/2011/03/30/measuring-jobless-families/,590,Business Day,2011-03-30T10:00:07+0000,,Measuring Jobless Families,"Measures of the employment that do not include people in a family context can be misleading, an economist writes.",
nyt://article/d2012fb6-ea28-5d25-9e6d-b64242db11b1,https://dealbook.nytimes.com/2011/02/13/schumer-in-exchange-merger-n-y-s-e-must-come-first/,877,Business Day,2011-02-13T20:05:16+0000,,"N.Y.S.E. Name Must Come First in Exchange Merger, Schumer Says",Senator Charles E. Schumer says he might support a merger of NYSE Euronext and Deutsche Börse — so long as the New York Stock Exchange’s name comes first.,
nyt://article/ef677dc3-9742-5ac3-8ce0-c08f7b22da0d,https://mediadecoder.blogs.nytimes.com/2011/03/05/sheens-saturday-night-live/,81,Business Day,2011-03-06T04:54:50+0000,,Sheen’s Saturday Night Live,"Charlie Sheen offered up an unmediated version of his rollicking, intermittently coherent message with a live Webcast.",
nyt://article/4380edd2-908a-5af4-bbb6-c251d87b0b8f,https://mediadecoder.blogs.nytimes.com/2011/03/18/burger-king-and-its-ad-agency-part-ways/,719,Business Day,2011-03-18T16:42:30+0000,,Burger King and Its Ad Agency Part Ways,Burger King and Crispin Porter & Bogusky announced Friday that they have “mutually decided” to part ways.,
nyt://article/e226f143-2c3a-56cf-8dda-8b24af490cbf,https://boss.blogs.nytimes.com/2011/01/18/deciding-to-hire-a-170000-consultant/,848,Business Day,2011-01-18T21:27:28+0000,,"Deciding to Hire a $170,000 Consultant","Heading toward bankruptcy, First Quality Music of Louisville, Ky., shakes things up by spending money it wasn’t sure it had.",
nyt://article/f9574c22-7358-57e7-b900-fd0c7c65ae8d,https://dealbook.nytimes.com/2011/03/20/telecom-union-backs-t-mobile-deal/,858,Business Day,2011-03-21T00:35:57+0000,,Telecom Union Backs T-Mobile Deal,"By securing the backing of the Communications Workers of America, AT&T appears to be shoring up political support as it prepares for tough regulatory scrutiny of its T-Mobile deal.",
nyt://article/ede3ce06-9317-5c8a-81b1-5ac795a72fdc,https://bits.blogs.nytimes.com/2011/01/26/ripples-from-the-cellphones-splash/,235,Technology,2011-01-26T22:17:06+0000,,Ripples From the Cellphone’s Splash,Smartphones are having the kind of impact on other industries that autos once did.,
nyt://article/b3306d9b-6e23-5271-b8fe-090226af2f6a,https://dealbook.nytimes.com/2011/02/10/five-years-later-alcatel-is-solidly-back-in-the-black/,474,Business Day,2011-02-10T11:33:18+0000,,Smartphones Bolster Alcatel-Lucent’s Profits,"The company reports its most profitable quarter since its 2006 merger, in large part because of American wireless operators upgrading their networks.",
nyt://article/a4444998-5b9b-5bc5-994c-a2ef185764c0,https://mediadecoder.blogs.nytimes.com/2011/02/25/abc-promotes-nightline-producer-to-gma/,202,Business Day,2011-02-25T16:30:08+0000,,ABC Promotes ‘Nightline’ Producer to ‘Good Morning America’,The move signals that ABC is aggressively going after NBC’s top-rated “Today” show.,
nyt://article/3bd61ac1-dc1e-5464-b95b-af0645d09dec,https://dealbook.nytimes.com/2011/02/08/london-and-toronto-exchanges-in-advanced-merger-talks/,542,Business Day,2011-02-08T22:52:58+0000,,London and Toronto Exchanges to Merge,The two exchanges confirmed on Wednesday that they would merge in an all-share deal to form what could be the largest market for mining and other natural resource stocks.,
nyt://article/e9315198-7cc9-59f6-b4db-218ef3d05bea,https://bits.blogs.nytimes.com/2011/01/25/yahoo-to-let-140-employees-go/,204,Technology,2011-01-25T18:58:49+0000,,Yahoo to Let 140 Employees Go,"Yahoo announces plans to lay off 140 employees, in what is the latest round of a series of job cuts.",
nyt://article/8ef12a24-fd0b-5ddf-bc99-b0b9f575e1f8,https://bits.blogs.nytimes.com/2011/02/04/a-race-between-digital-and-print-magazines/,632,Technology,2011-02-04T10:55:44+0000,,A Race Between Digital and Print Magazines,Magazines can take up to 30 minutes to download over an average home Internet connection. It can be quicker to go outside and buy it at the store.,
nyt://article/77645553-28d5-5d9d-bb05-5a0e957614f8,https://dealbook.nytimes.com/2011/03/24/activist-investors-turn-to-social-media-to-enlist-support/,1068,Business Day,2011-03-24T22:47:11+0000,,Activist Investors Turn to Social Media to Enlist Support,"As activism moves to the Web, investors are testing online technologies to reach small shareholders, find potential allies and coordinate proxy votes.",
nyt://article/f3642289-f89d-5fa8-930e-a510cf10c4bc,https://dealbook.nytimes.com/2011/03/10/bankruptcy-judge-approves-sale-of-blockbuster/,464,Business Day,2011-03-11T01:14:40+0000,,Bankruptcy Judge Approves Sale of Blockbuster,"After wrangling with other creditors, movie studios agreed to the sale on the condition that Blockbuster would not be forced into liquidation.",
nyt://article/a6402932-28c1-52ff-a0b9-216c3ee0cba7,https://dealbook.nytimes.com/2011/01/12/henderson-to-buy-gartmore-for-524-million/,360,Business Day,2011-01-12T11:29:07+0000,,Henderson to Buy Gartmore for $524 Million,"Henderson Global Investors, the asset manager listed in London and Sydney, has agreed to buy the Gartmore Group in an all-stock deal worth about $524 million.",
