_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/9c65f3bd-dee8-55f0-b4c4-3d3c56c0b522,https://dealbook.nytimes.com/2010/03/12/will-new-financial-bill-satisfy-democratic-critics/,650,Business Day,2010-03-12T23:00:53+0000,Business,Will New Financial Bill Satisfy Democratic Critics?,"Senator Christopher J. Dodd of Connecticut, the Democratic chairman of the Senate Banking Committee, could face stiff opposition from some vocal members of his own party if his revised bill on financial regulation does not go far enough to curb the problem of banks that are too big to fail.",
nyt://article/eb0cc5e3-42a4-5033-9aea-c79942d619ed,https://dealbook.nytimes.com/2010/03/08/hbos-investment-portfolio-set-to-sell-report-says/,144,Business Day,2010-03-08T10:32:41+0000,Business,"HBOS Investment Portfolio Set to Sell, Report Says","The remains of HBOS’s investment portfolio could be sold this week, with private equity group Coller Capital believed to be in pole position to buy what is left, The Sunday Times reported.",
nyt://article/d7adf72b-eb9b-5fc5-a64c-6f33c8927596,https://dealbook.nytimes.com/2010/03/23/volkswagen-to-issue-6-billion-in-preferred-shares/,100,Business Day,2010-03-23T12:48:00+0000,Business,Volkswagen to Issue $6 Billion in Preferred Shares,Volkswagen said Tuesday that it would offer 65 million new shares in an issue that would increase its capital by about 4.5 billion euros ($6 billion).,
nyt://article/8fcf372a-c7ae-5f7d-8ba9-b6bab109de16,https://dealbook.nytimes.com/2010/03/18/jerome-b-york-key-adviser-on-auto-deals-dies-at-71/,624,Business Day,2010-03-18T17:50:07+0000,Business,"Jerome B. York, Key Adviser on Auto Deals, Dies at 71","Jerome B. York, the sharp-eyed financial expert who warned General Motors of a looming financial disaster and aided the billionaire investor Kirk Kerkorian in efforts to drive up the price of Chrysler stock, died Thursday. He was 71.",
nyt://article/c13c9815-81eb-5654-b065-443fe565232f,https://dealbook.nytimes.com/2010/01/18/china-xd-begins-new-year-of-ipos-modestly/,94,Business Day,2010-01-18T07:00:51+0000,Business,China XD Begins New Year of I.P.O.’s Modestly,"China XD Electric, the country’s largest maker of electricity transmission and distribution equipment, set a modest pricing range in its I.P.O. to raise up to $1.5 billion, in the country’s first major offering this year.",
nyt://article/674284be-2501-5323-a4b8-7c9262ebf818,https://dealbook.nytimes.com/2010/02/12/super-return-delivers-testy-soundbites/,192,Business Day,2010-02-12T08:36:35+0000,Business,Super Return Delivers Testy Sound Bites,"A testy exchange between Jon Moulton, a buyout veteran, and Dan Waters, the asset management sector leader for Britain’s market regulator, at the Super Return confab showed how high tensions are running over the pending regulation of the private equity industry.",
nyt://article/009fefb0-dac9-5e74-aadc-9869fa32e7bd,https://dealbook.nytimes.com/2010/01/29/with-stuy-deal-dead-a-trumptown-for-donald/,179,Business Day,2010-01-29T12:45:57+0000,Business,After Stuyvesant Default — ‘TrumpTown’?,"Donald Trump is angling for a chance to buy or manage the sprawling Stuyvesant Town and Peter Cooper Village Manhattan apartment complex, whose owners defaulted in their loans, The New York Post reported.",
nyt://article/092297f2-3e3c-51de-a4fd-d123a325adab,https://economix.blogs.nytimes.com/2010/01/27/volunteer-rate-barely-budged-in-2009/,168,Business Day,2010-01-27T20:15:02+0000,Business,Volunteer Rate Barely Budged in 2009,"About 26.8 percent of the population volunteered through or for an organization at least once between September 2008 and September 2009. In 2008, the rate was 26.4 percent.",
nyt://article/a7c6f510-9285-56d2-b5cb-8ce140729a12,https://dealbook.nytimes.com/2010/01/27/what-the-new-york-fed-bought-in-aigs-bailout/,272,Business Day,2010-01-27T23:34:31+0000,Business,What the New York Fed Bought in A.I.G.’s Bailout,One more secret of that bailout became public: a list of the tens of billions of dollars in toxic assets that the bank bought for 100 cents on the dollar from A.I.G.’s trading partners.,
nyt://article/dd3bd1f6-4bd6-5aa8-a1f3-8bd7d53b9a94,https://boss.blogs.nytimes.com/2010/02/22/obama-administration-details-health-care-compromise/,598,Business Day,2010-02-22T16:55:01+0000,Business,What Obama’s New Health Care Plan Means for Small Businesses,"What’s unclear at the moment is whether this proposal reflects the views of Democratic leaders in Congress — that is, whether this is a bill the White House hopes can pass, or thinks can pass.",
nyt://article/b1806572-66de-5c91-8c69-262f277b4c38,https://bucks.blogs.nytimes.com/2010/02/11/thursday-reading-15/,304,Your Money,2010-02-11T15:34:00+0000,,Thursday Reading,"Toyota’s rivals continue to offer trade-in incentives, a possible price revolt from e-book buyers and other consumer-focused items from Thursday’s Times.",
nyt://article/e4264b9a-6825-5ed6-97c5-a673f49b6ae3,https://dealbook.nytimes.com/2010/03/08/another-view-the-best-way-to-protect-borrowers/,936,Business Day,2010-03-08T14:00:49+0000,Business,Another View: The Best Way to Protect Borrowers,"Another View: Patricia A. McCoy, a law professor at the University of Connecticut, makes the case for setting up an independent Consumer Financial Protection Agency.",
nyt://article/b7ba6a2e-b581-5149-a67f-977eb6cb04b1,https://boss.blogs.nytimes.com/2010/01/12/my-internal-debate-am-i-playing-the-recession-right/,842,Business Day,2010-01-12T14:00:55+0000,Business,My Internal Debate: Am I Playing the Recession Right?,Should I have made deeper cuts?,
nyt://article/34840040-24e8-570d-93ad-1be287117e8e,https://dealbook.nytimes.com/2010/03/03/stylesight-socks-away-another-5-million/,63,Business Day,2010-03-03T09:30:02+0000,Business,Stylesight Socks Away Another $5 Million,"Stylesight, the fashion content aggregator and trend forecaster, has raised the second half of a $10 million funding round, PaidContent reported.",
nyt://article/7394eb4f-9c3c-5ee6-8321-dcbff37f13a7,https://dealbook.nytimes.com/2010/03/05/iceland-set-to-vote-down-anglo-dutch-deal/,233,Business Day,2010-03-05T08:13:07+0000,Business,Iceland Set to Vote Down Anglo-Dutch Deal,"Icelanders are set to reject the terms for repaying Anglo-Dutch debts in a referendum on Saturday, forcing new negotiations with creditors and delaying financial aid the country needs to fix its shattered economy, Reuters reported.",
nyt://article/b976d1e8-6499-5ff9-89ec-346eb4de0c90,https://atwar.blogs.nytimes.com/2010/01/28/shave-every-day-shower-every-two-months/,856,World,2010-01-28T19:13:03+0000,Foreign,Shave Every Day. Shower Every Two Months.,"Though few Marine positions in Helmand Province have running water, but that doesn’t stop the Marine Corps from enforcing its grooming standards.",
nyt://article/834d344d-a868-5561-b925-a1132f73be90,https://dealbook.nytimes.com/2010/03/03/standard-chartered-reports-record-gains-for-year/,107,Business Day,2010-03-03T07:20:44+0000,Business,Standard Chartered Reports Record Gains for Year,Standard Chartered met expectations with a record annual profit of $5.15 billion as strong investment banking growth in its core Asian markets offset a jump in bad debts in the Middle East.,
nyt://article/074e8bc0-1504-5e60-a4ce-83a7a97ac5d3,https://mediadecoder.blogs.nytimes.com/2010/02/17/geri-wang-to-lead-abc-sales/,326,Business Day,2010-02-17T17:48:38+0000,Media,Geri Wang to Lead ABC Sales,"Geri Wang, who has served in a key post in the sales and marketing operations for the ABC Television Network unit of ABC, is being promoted to the top spot.",
nyt://article/166d22d6-cd0b-57f0-b4d2-6c3357ac5f16,https://gadgetwise.blogs.nytimes.com/2010/01/11/audio-gear-with-a-british-touch/,266,Technology,2010-01-11T18:30:40+0000,,Audio Gear With a British Accent,"Bowers & Wilkins, the British speaker company, is competing against Bose with headphones and desktop PC speakers.",
nyt://article/cde0a5fb-c643-59de-a4a7-9f203bb9e918,https://atwar.blogs.nytimes.com/2010/03/04/ahead-of-the-vote-a-view-from-najaf/,147,World,2010-03-04T19:52:44+0000,Foreign,"Ahead of the Vote, Views From Voters","In Najaf, a voter talks about the importance of his religion over politics.",
nyt://article/5aef7cef-ff4f-5c26-9cfe-848845188559,https://dealbook.nytimes.com/2010/01/07/some-at-fed-see-a-need-to-do-more-for-housing/,700,Business Day,2010-01-07T07:17:31+0000,Business,Some at Fed See a Need to Do More for Housing,"Despite extensive government intervention in the housing market, some policy makers at the Federal Reserve are worried that even more might need to be done.",
nyt://article/f3a13653-8bec-58b4-b52f-6e8a1eaaabc9,https://dealbook.nytimes.com/2010/03/11/elliott-may-sell-novell-unit-if-bid-succeeds/,281,Business Day,2010-03-11T19:52:30+0000,Business,Elliott Denies It Plans to Sell Novell Units,"Elliott Associates denied late Thursday that it was planning to sell any of Novell’s businesses if Novell accepts its unsolicited $2 billion bid, disputing a report that an asset sale was being considered.",
nyt://article/470b3466-305e-579f-a066-89fa1b39e900,https://rendezvous.blogs.nytimes.com/2010/02/07/second-wave-of-f1-testing/,200,World,2010-02-07T17:55:29+0000,,Second Wave of F1 Testing,"The F1 teams will return to testing in Jerez, Spain this week, with several teams joining the fray. But rain threatens turning the last 12 available test days before the season starts into even fewer.",
nyt://article/4d3e62a5-1878-5bf7-a6ce-a7ba96ca63d9,https://bits.blogs.nytimes.com/2010/03/30/only-a-few-can-multi-task/,289,Technology,2010-03-31T00:26:36+0000,Business,Only a Few Can Multitask,A very small number of people are super-taskers. Everyone else: Put away the cellphones while driving.,
nyt://article/980282bd-ac69-5075-9d00-c2cf004b4232,https://dealbook.nytimes.com/2010/02/16/british-arms-companies-in-takeover-dispute/,188,Business Day,2010-02-16T10:08:07+0000,Business,British Arms Companies in Takeover Dispute,"Babcock International of Britain has made a $1.79 billion bid for a defense services company, the VT Group, potentially stopping VT’s own bid for an infrastructure services firm, Mouchel, Reuters reported.",
nyt://article/e6767ae1-7dd8-5182-b690-01fd2a0d53d2,https://dealbook.nytimes.com/2010/02/19/natixis-in-talks-to-sell-p-e-assets-to-axa/,115,Business Day,2010-02-19T11:39:38+0000,Business,Natixis in Talks to Sell P.E. Assets to Axa,"Natixis, the French investment bank, said Friday it was in exclusive talks with Axa to sell its French private equity business, after the insurance giant’s buyout unit tabled a $685 million bid for the assets, Bloomberg News reported.",
nyt://article/4d0b1a46-2bb0-555d-b605-2670029e0f4a,https://dealbook.nytimes.com/2010/01/28/3i-q3-inflows-to-help-speed-up-debt-reduction/,187,Business Day,2010-01-28T10:10:39+0000,Business,Cash at 3i Helps Quicken Debt Reduction,"3i, the British private equity group, said Thursday that exits from investments and other returns helped it pay back more debt than expected, allowing the company to beat its own target of halving its borrowings.",
nyt://article/9bc673e3-4e54-52d7-8b05-a1e910fa70db,https://bits.blogs.nytimes.com/2010/02/24/bilton-on-abc-facebook-farmville-and-foursquare/,39,Technology,2010-02-25T00:09:33+0000,Business,"Bilton on ABC: Facebook, Farmville and Foursquare",Diane Sawyer of ABC interviews the Bits blogger Nick Bilton.,
nyt://article/6eb46299-2634-5466-a16a-1b7893455453,https://green.blogs.nytimes.com/2010/02/18/concerns-raised-over-gas-flaring-in-uganda/,373,Business Day,2010-02-18T14:33:07+0000,,Concerns Raised Over Gas Flaring in Uganda,Environmental advocates are expressing concern over the potential impact of gas flaring and oil spills as companies tap into major reserves discovered near Lake Albert.,
nyt://article/f9441636-aaf6-5bfa-8a58-861e2a5d8d90,https://economix.blogs.nytimes.com/2010/01/27/what-were-reading-92/,65,Business Day,2010-01-27T18:01:16+0000,Business,What We’re Reading,"Ailing banks may be shortchanging their shareholders, and other links from around the Web.",
nyt://article/7c272b3e-1596-5c53-bc08-6f54c8a76edf,https://dealbook.nytimes.com/2010/02/02/avista-hires-ex-bush-official-to-advisory-board/,72,Business Day,2010-02-02T16:43:01+0000,Business,Avista Hires Ex-Bush Official to Advisory Board,"Avista Capital Partners, a private equity firm specializing in energy, healthcare and media investments, said on Tuesday that it has hired former Bush administration official Jim Nussle to its advisory board.",
nyt://article/c181055c-adca-5549-8024-14b2122e7a13,https://pogue.blogs.nytimes.com/2010/01/11/dragon-breathes-fire-into-touch/,100,Technology,2010-01-11T19:37:03+0000,,Dragon Breathes Fire Into Touch,A new version of Dragon Dictation works on the iPod Touch (over Wi-Fi).,
nyt://article/c71a6096-746b-56cc-88b2-626fbc3f8d35,https://dealbook.nytimes.com/2010/01/19/cadbury-kraft-a-win-win-deal/,417,Business Day,2010-01-19T07:45:12+0000,Business,Cadbury-Kraft: A Win-Win Deal?,"As Kraft Foods’ hostile bid for Cadbury looks to be edging toward a last-minute rapprochement, the deal looks like a win-win situation for both sides, Reuters Breakingviews says.",
nyt://article/7f3167fc-6e7f-5242-987f-d0d7d07607b7,https://dealbook.nytimes.com/2010/01/08/shares-end-mostly-higher-helped-by-retail-data/,701,Business Day,2010-01-08T11:00:33+0000,Business,"Shares End Mostly Higher, Helped by Retail Data","Wall Street traders set aside worries about looming interest rate increases on Thursday and focused on stronger-than-expected holiday sales, helping cement modest gains for stocks.",
nyt://article/5b2bcc81-7de6-5e22-94ee-45402a12e7d2,https://dealbook.nytimes.com/2010/01/28/subprime-the-lung-cancer-of-banking/,164,Business Day,2010-01-28T11:10:03+0000,Business,Subprime: The Lung Cancer of Banking?,"There was a sense among many in Davos that the task of rebuilding the shattered image of the financial industry was a major task that would probably outlive the immediate crisis, and might take many years.",
nyt://article/2d0db385-3c7f-53fc-b935-4fedaa92c8ba,https://bucks.blogs.nytimes.com/2010/03/26/friday-reading-20/,269,Your Money,2010-03-26T15:02:23+0000,,Friday Reading,"The Obama administration’s new homeowner assistance program, the approval of the student loan overhaul and other consumer-focused items from Friday’s Times.",
nyt://article/84d4c644-2c03-51bc-b6aa-c2750b4278a0,https://dealbook.nytimes.com/2010/02/24/the-other-debt-story-u-s-treasuries-and-china/,248,Business Day,2010-02-24T16:22:35+0000,Business,The Other Debt Story: U.S. Treasuries and China,"It’s when you need to borrow money that you find out who your friends are. China sold $34 billion worth of United States Treasury Securities in December, and The Daily Telegraph of London thinks this is no coincidence.",
nyt://article/93c0b4be-e74a-55b0-b664-35edda006fe1,https://economix.blogs.nytimes.com/2010/02/04/what-were-reading-98/,108,Business Day,2010-02-04T18:26:46+0000,Business,What We’re Reading…,"The best places to die in 2010, and other links from around the Web.",
nyt://article/1544f538-e3e7-568d-845c-f20ead7642bb,https://economix.blogs.nytimes.com/2010/03/08/outsourcing-breakups/,229,Business Day,2010-03-08T17:45:52+0000,Business,Outsourcing Breakups,A company gets paid to dump other people’s significant others.,
nyt://article/f6d6c62b-60eb-5cdc-92cd-34aa7460d66b,https://economix.blogs.nytimes.com/2010/01/20/attack-of-the-minimum-wage-increase/,533,Business Day,2010-01-20T11:37:06+0000,Business,Attack of the Minimum-Wage Increase,"After initially increasing by almost three million during this recession, part-time employment fell sharply late in 2009. The federal minimum-wage increase is probably to blame, an economist writes.",
nyt://article/33b31189-0614-5502-8df9-507e482af066,https://green.blogs.nytimes.com/2010/01/20/salazar-seeks-import-ban-on-invasive-snakes/,546,Business Day,2010-01-20T23:25:21+0000,,Salazar Seeks Import Ban on Invasive Snakes,The secretary of the interior announced plans to list the Burmese python and eight other large constrictor snakes that threaten the Everglades as “injurious wildlife.”,
nyt://article/6476eb01-27c3-5a8a-9546-231137e55c00,https://mediadecoder.blogs.nytimes.com/2010/02/04/buy-buttons-still-turned-off-on-amazon-for-some-macmillan-titles/,386,Business Day,2010-02-04T19:30:20+0000,Media,"On Amazon, Buy Buttons Still Off for Some Macmillan Titles","Despite saying Sunday that it was capitulating to Macmillan publishers in a dispute over ebook pricing, Amazon has still not turned back on the “buy” buttons for some Macmillan titles.",
nyt://article/1dfe485f-400d-5871-b271-dea2b8b9e1a3,https://dealbook.nytimes.com/2010/01/29/another-view-the-challenges-of-time-for-start-ups/,1503,Business Day,2010-01-29T19:58:14+0000,Business,Another View: The Challenges of Time for Start-Ups,Another View: Cameron Lester and Mike Kwatinetz of Azure Capital Partners examine why start-up companies need to be time-efficient as well as capital-efficient.,
nyt://article/d25a221e-86db-5fb7-b203-070fad450ae4,https://dealbook.nytimes.com/2010/01/19/metlife-nears-a-deal-for-aigs-alico-unit/,342,Business Day,2010-01-19T17:47:13+0000,Business,MetLife Nears a Deal for A.I.G.’s Alico Unit,"MetLife has emerged as the lead bidder for the American International Group’s Alico life insurance unit, a person briefed on the matter told DealBook, as A.I.G. seeks to sell off the unit to help repay its $182 billion in government aid.",
nyt://article/e0a1345d-2291-5c8a-b052-da8871716252,https://dealbook.nytimes.com/2010/02/22/chinas-stock-market-struggles/,538,Business Day,2010-02-22T08:47:50+0000,Business,China’s Stock Market Struggles,"Mainland China’s stock market, open for the first time since the weeklong Lunar New Year holiday, slipped on Monday, while markets elsewhere in the region rallied as investors digested the impact of recent moves by the U.S. and Chinese central banks.",
nyt://article/b80662a5-d8b9-548c-9693-b1071dc49c8a,https://dealbook.nytimes.com/2010/02/11/another-wrinkle-in-the-a-i-g-bailout/,399,Business Day,2010-02-11T08:56:29+0000,Business,Another Wrinkle in the A.I.G. Bailout,"Under its deal to sell Alico, the American International Group might get be paid in part with MetLife stock, terms that would bring further delay and uncertainty to the bailout repayment effort, Reuters Breakingviews says.",
nyt://article/2c4cceb0-69df-5588-b346-1dfd97811dd7,https://bits.blogs.nytimes.com/2010/03/01/connecting-your-car-socks-and-body-to-the-internet/,582,Technology,2010-03-01T17:19:46+0000,Business,"Connecting Your Car, Socks and Body to the Internet","A new report from McKinsey discusses the growing move to connect “things” to the Internet, including cars, pills, farming and billboards.",
nyt://article/2c7d4f30-2b0b-5762-b859-0e93e935a7fa,https://green.blogs.nytimes.com/2010/03/25/critics-seek-to-halt-ethiopian-hydro-project/,403,Business Day,2010-03-25T16:30:11+0000,,Critics Seek to Halt Ethiopian Hydro Project,A coalition of environmental and human rights groups have joined forces in drafting a petition decrying the Gibe III hydroelectric dam project.,
nyt://article/dcc0a186-fff2-53b2-b9ac-5f97b9c7522a,https://mediadecoder.blogs.nytimes.com/2010/03/03/on-second-night-leno-again-beats-letterman/,352,Business Day,2010-03-03T19:45:31+0000,Media,"On Second Night, Leno Again Beats Letterman","Jay Leno had a solid second night back on “The Tonight Show” night, thanks in part to a special opening monologue from his lead guest, Sarah Palin.",
nyt://article/087f0aae-4cd1-544b-9754-23521eb5f525,https://dealbook.nytimes.com/2010/01/11/a-song-of-silicon-valley/,58,Business Day,2010-01-11T23:37:22+0000,Business,A Song of Silicon Valley,From Bits: The hit of the Crunchies Awards in San Francisco was a song about Silicon Valley by the Richter Scales.,
nyt://article/d781cfcc-5fc5-5f48-9e50-d41bab59f50f,https://bits.blogs.nytimes.com/2010/01/14/flexible-displays-and-flexible-devices/,484,Technology,2010-01-15T00:21:21+0000,Business,Waiting for Flexible Displays and Flexible Devices,"Flexible displays mean more rugged devices, both on the battlefield and at home. But fully flexible devices are five to seven years away.",
nyt://article/d1a8a5fd-a384-5728-9308-952689c9dab4,https://dealbook.nytimes.com/2010/01/05/stalker-of-billionaire-is-brought-to-justice/,310,Business Day,2010-01-05T16:49:46+0000,Business,Woman Pleads Guilty to Stalking L.B.O. Billionaire,"Thomas H. Lee, the billionaire and a pioneer of the private equity industry, can breathe a bit easier now that his longtime stalker has pleaded guilty, according to media reports.",
nyt://article/a47188b8-c044-5367-8cf5-1fe4638b526b,https://dealbook.nytimes.com/2010/03/22/take-787-billion-now-show-where-its-going/,1075,Business Day,2010-03-22T06:24:11+0000,Business,Take $787 Billion. Now Show Where It’s Going.,The information-design theorist Edward Tufte is using his critical eye to improve the recovery.gov Web site.,
nyt://article/5952be5b-d4fb-59e8-ae66-a9d32e9bf3a9,https://dealbook.nytimes.com/2010/02/18/whistler-auction-a-parable-of-our-times/,196,Business Day,2010-02-18T11:23:00+0000,Business,Whistler Auction: A ‘Parable of Our Times’?,"With Fortress Investment Group reportedly behind on a $524 million loan payment for the company that owns the ski resort Whistler, creditors have scheduled a Friday auction in the middle of the Winter Olympics, The Associated Press reports.",
nyt://article/29784c76-a94d-5cff-92af-ca6dce18912d,https://mediadecoder.blogs.nytimes.com/2010/03/03/smartmoney-deal-expands-role-of-journals-thomson/,194,Business Day,2010-03-03T19:57:51+0000,Media,SmartMoney Deal Expands Role of Journal Editor,"In taking sole control of SmartMoney, the News Corporation is also expanding the influence of Robert J. Thomson, the top editor of The Wall Street Journal, who will oversee the editorial side of SmartMoney.",
nyt://article/b9cae280-2317-586c-b602-f42751022793,https://dealbook.nytimes.com/2010/01/26/alcon-shareholders-push-novartis-on-bid/,101,Business Day,2010-01-26T10:23:06+0000,Business,Alcon Shareholders Push Novartis on Bid,"Novartis’s bid to buy out minority shareholders in Alcon does not fairly value their holdings, one of the largest investors in the eyecare group said.",
nyt://article/267d5cb0-472f-5305-b83e-e3ce38d3abb7,https://dealbook.nytimes.com/2010/03/16/renault-and-daimler-said-to-discuss-share-swap/,332,Business Day,2010-03-16T10:53:26+0000,Business,Renault and Daimler Said to Discuss Share Swap,"Renault and Daimler, the two European carmakers long in talks to collaborate more extensively, may be considering going as far as a share swap, though the discussions are said to be stalled because of a disagreement over valuations.",
nyt://article/73efda9e-1a4c-57ed-ae29-df2f0c0aa66f,https://economix.blogs.nytimes.com/2010/01/12/more-bad-job-news/,66,Business Day,2010-01-12T18:34:22+0000,Business,More Bad Job Market News,"For every job opening in November, there were 6.35 people out of work, a record high.",
nyt://article/5c3fc78c-c26a-5afe-80f1-e63af5aac6b8,https://bits.blogs.nytimes.com/2010/03/31/kleiner-perkins-pledges-money-for-ipad-developers/,421,Technology,2010-03-31T19:13:04+0000,Business,Kleiner Perkins Pledges Money for iPad Developers,Kleiner Perkins Caufield & Byers is doubling its iFund to $200 million to invest in iPhone and iPad app developers.,
nyt://article/5846c1ab-5bfe-58be-b856-a1f61ba0b621,https://dealbook.nytimes.com/2010/03/25/canadian-banking-is-not-the-answer/,118,Business Day,2010-03-25T19:51:41+0000,Business,Canadian Banking Is Not the Answer,From Economix: Canada’s concentrated megabanking system is often held up as a model for why Americans shouldn’t worry about their own large banks. Two economists explain why this thinking is wrong.,
nyt://article/9b9f7b3e-0ff0-542d-bbff-9a762f17ffdc,https://economix.blogs.nytimes.com/2010/03/03/why-old-people-should-love-immigrants/,327,Business Day,2010-03-03T20:38:45+0000,Business,Why Old People Should Love Immigrants,"Immigrants may or may not compete with Americans for jobs, but they do help keep the Social Security system solvent.",
nyt://article/706f989f-a9fe-594c-8649-a444c574258a,https://green.blogs.nytimes.com/2010/01/07/qa-googles-green-energy-czar/,2577,Business Day,2010-01-07T13:32:04+0000,,Q&A: Google’s Green Energy Czar,"“As a society, we have chosen to invest too little in alternative energy,” said Bill Weihl, who steers Google’s clean energy endeavors.",
nyt://article/b5fbe7f3-5aa7-5c9d-b36e-23e0cfa5739b,https://mediadecoder.blogs.nytimes.com/2010/02/09/and-the-recaps-of-the-super-bowl-spots-just-keep-on-coming/,1025,Business Day,2010-02-09T21:46:25+0000,Media,And the Recaps of the Super Bowl Spots Just Keep on Coming,"The Nielsen Company said that the most-watched spot in Super Bowl XLIV was one in the fourth quarter for Doritos, the snack chips sold by the Frito-Lay division of PepsiCo, called “Samurai Snack Attack.”",
nyt://article/eeca463a-a6ed-518a-9144-2a62abf7cf1e,https://dealbook.nytimes.com/2010/03/01/2-former-pali-capital-analysts-join-btig/,225,Business Day,2010-03-01T22:06:40+0000,Business,2 Former Pali Capital Analysts Join BTIG,"BTIG, a New York-based broker-dealer, said Monday that it was expanding its reach into equity research, hiring two senior analysts, Richard Greenfield and Walter Piecyk, who previously worked at the now-closed Pali Capital to lead the effort.",
nyt://article/c5cf1efa-f82a-516a-9785-670fdb902dde,https://dealbook.nytimes.com/2010/01/25/aig-imposes-limits-on-corporate-aircraft/,154,Business Day,2010-01-25T13:03:52+0000,Business,A.I.G. Imposes Limits on Corporate Aircraft,"For most of A.I.G.’s executives, flying on corporate aircraft is now a no-go, and even for its chief executive, riding on the firm’s dime has its limits.",
nyt://article/97a95b6b-908a-51bb-ad92-111eb9b372bb,https://dealbook.nytimes.com/2010/03/22/citi-said-to-hire-ex-nomura-banker-for-asia/,75,Business Day,2010-03-22T07:27:30+0000,Business,Citi Said to Hire Ex-Nomura Banker for Asia,"Citigroup hired Nomura Holdings’s Colin Banfield as head of mergers and acquisitions for the Asia-Pacific region, two people with knowledge of the matter told Bloomberg News.",
nyt://article/7ab0e8b1-8026-5a47-8e35-9a6a8d467df8,https://atwar.blogs.nytimes.com/2010/01/05/the-surge-is-over-the-americans-are-going-im-leaving-iraq/,1969,World,2010-01-05T05:24:26+0000,Foreign,The Surge Is Over. The Americans Are Going. I’m Leaving Iraq.,After six years of war we have the same results as if there were a sectarian war – Iraqis are being killed in cold blood.,
nyt://article/f9c128a9-d079-56d5-919d-733d290c28fe,https://dealbook.nytimes.com/2010/03/19/the-letter-by-lehman-whistle-blower-matthew-lee/,184,Business Day,2010-03-19T21:08:05+0000,Business,The Letter by Lehman Whistle-Blower Matthew Lee,"DealBook has obtained the May 16, 2008, letter sent by a Lehman Brothers senior vice president to the investment bank’s management, complaining about accounting improprieties months before the firm’s collapse.",
nyt://article/85024c72-9989-5dce-a394-fc84e77eb26f,https://dealbook.nytimes.com/2010/01/26/cedar-fairs-mystery-an-investors-game-plan/,1439,Business Day,2010-01-26T21:30:23+0000,Business,Cedar Fair’s Mystery: An Investor’s Game Plan,The Deal Professor examines a mysterious move by a hedge fund investor over the $2.4 billion acquisition of the amusement park operator Cedar Fair by Apollo Management.,
nyt://article/596ed6a9-fe2d-5487-8cd9-89e7435f9288,https://mediadecoder.blogs.nytimes.com/2010/03/12/disney-cost-cutting-fells-zemeckis-company/,297,Business Day,2010-03-12T23:44:36+0000,Media,Disney Cost-Cutting Fells Zemeckis Company,Walt Disney Studios will wind down Robert Zemeckis’ motion-capture company as part of overall cost-cutting.,
nyt://article/244cf027-fdba-5a2d-9412-77c95a731973,https://bits.blogs.nytimes.com/2010/02/18/the-patent-litigation-dilemma-free-riders/,513,Technology,2010-02-18T12:33:49+0000,Business,The Patent Litigation Dilemma: Free Riders,Is Intellectual Ventures essentially outsourcing its patent litigation?,
nyt://article/7e29346d-f9d8-59b4-82b8-c0fd6e6d29c1,https://boss.blogs.nytimes.com/2010/02/10/a-small-bank-finds-a-way-to-make-a-troubled-loan-work/,516,Business Day,2010-02-10T14:00:20+0000,Business,A Small Bank Finds a Way to Make a Troubled Loan Program Work,Why is tiny Peoples Bank of Mississippi making more emergency stimulus loans than all but four other banks?,
nyt://article/0e87cd8a-e8bf-5bc1-8f0d-2a275b504995,https://dealbook.nytimes.com/2010/03/24/plea-anticipated-by-former-i-b-m-executive/,202,Business Day,2010-03-24T08:40:14+0000,Business,Plea Anticipated by Former I.B.M. Executive,"A former high level executive at I.B.M. is likely to enter a plea to end the case against him after agreeing to waive indictment in what prosecutors call the largest insider trading case in hedge fund history, The Associated Press reported.",
nyt://article/01bed31b-25ac-5cf3-9445-6d1e785e2934,https://dealbook.nytimes.com/2010/01/30/does-finance-need-better-air-traffic-control/,114,Business Day,2010-01-30T19:03:05+0000,Business,Does Finance Need Better Air Traffic Control?,"Iceland’s president, Olafur Ragnar Grimsson, said financial regulators can learn a lot from the airline industry.",
nyt://article/6b32457e-7a7d-53c4-bdb1-62e48aefacd8,https://dealbook.nytimes.com/2010/01/29/how-times-have-changed-or-not-for-deals/,1447,Business Day,2010-01-29T16:15:56+0000,Business,How Times Have Changed (or Not) for Deals,"The Deal Professor looks at Lone Star Funds’ deal to acquire Lodgian, a hotel owner and operator, and assesses how private equity transactions have changed (or not) as a result of the financial crisis.",
nyt://article/9a17f003-4fd3-5131-94c6-fd5ba3f1e95e,https://dealbook.nytimes.com/2010/01/06/gmac-predicts-loss-of-5-billion/,155,Business Day,2010-01-06T09:41:54+0000,Business,GMAC Predicts Further Loss of $5 Billion,"GMAC Financial Services said Tuesday that it expected to post a combined fourth-quarter loss of about $5 billion, largely on charges related to its bid to write down or sell risky mortgage assets.",
nyt://article/a7c42c4e-11a4-592e-bc9f-7d4d98166afe,https://mediadecoder.blogs.nytimes.com/2010/01/11/thats-the-ticket-winfrey-magazine-declares/,399,Business Day,2010-01-11T11:00:24+0000,Media,"‘That’s the Ticket,’ Winfrey Magazine Declares","O, the Oprah Magazine, published by the Hearst Magazines division of the Hearst Corporation, is offering its readers a chance to win tickets to a big event in New York in May to celebrate the magazine’s coming 10th anniversary.",
